,date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster,season,pattern
0,2011-01-01,102.0,102.0,102.0,102.0,102.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,100.0,100.0,102.0,100.0,100.0,100.0,100.0,102.0,0,Winter,low_load
1,2011-01-02,100.0,100.0,102.0,102.0,102.0,100.0,100.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,0,Winter,low_load
2,2011-01-03,100.0,102.0,100.0,102.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,100.0,100.0,100.0,100.0,0,Winter,low_load
3,2011-01-04,100.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,100.0,102.0,102.0,102.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,100.0,0,Winter,low_load
4,2011-01-05,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,98.0,100.0,0,Winter,low_load
5,2011-01-06,100.0,102.0,100.0,100.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,100.0,100.0,104.0,108.0,106.0,100.0,102.0,102.0,102.0,104.0,102.0,102.0,2,Winter,moderate_load
6,2011-01-07,102.0,104.0,104.0,102.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
7,2011-01-08,102.0,104.0,106.0,102.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,104.0,108.0,96.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
8,2011-01-09,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,100.0,102.0,104.0,100.0,104.0,102.0,102.0,102.0,100.0,104.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
9,2011-01-10,100.0,100.0,102.0,102.0,102.0,102.0,100.0,100.0,102.0,100.0,102.0,100.0,104.0,102.0,102.0,100.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
10,2011-01-11,100.0,102.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,2,Winter,moderate_load
11,2011-01-12,102.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,100.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,2,Winter,moderate_load
12,2011-01-13,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,108.0,110.0,108.0,102.0,102.0,100.0,102.0,100.0,104.0,100.0,2,Winter,moderate_load
13,2011-01-14,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,100.0,102.0,100.0,100.0,102.0,102.0,102.0,106.0,102.0,102.0,100.0,100.0,102.0,100.0,100.0,102.0,2,Winter,moderate_load
14,2011-01-15,100.0,100.0,102.0,102.0,102.0,102.0,100.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,100.0,104.0,100.0,102.0,100.0,100.0,102.0,102.0,2,Winter,moderate_load
15,2011-01-16,100.0,102.0,100.0,102.0,100.0,100.0,100.0,102.0,102.0,100.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,100.0,2,Winter,moderate_load
16,2011-01-17,100.0,100.0,100.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,102.0,102.0,102.0,104.0,102.0,104.0,102.0,102.0,102.0,100.0,104.0,102.0,102.0,102.0,2,Winter,moderate_load
17,2011-01-18,102.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,104.0,98.0,102.0,100.0,100.0,102.0,100.0,2,Winter,moderate_load
18,2011-01-19,100.0,102.0,100.0,102.0,100.0,102.0,100.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,102.0,0,Winter,low_load
19,2011-01-20,100.0,102.0,102.0,104.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,100.0,100.0,102.0,102.0,2,Winter,moderate_load
20,2011-01-21,102.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,100.0,102.0,100.0,100.0,102.0,102.0,2,Winter,moderate_load
21,2011-01-22,100.0,102.0,102.0,102.0,102.0,102.0,100.0,104.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,100.0,102.0,102.0,102.0,2,Winter,moderate_load
22,2011-01-23,100.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,100.0,102.0,100.0,100.0,102.0,100.0,102.0,100.0,100.0,100.0,102.0,100.0,102.0,100.0,0,Winter,low_load
23,2011-01-24,100.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
24,2011-01-25,102.0,102.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
25,2011-01-26,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,2,Winter,moderate_load
26,2011-01-27,102.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,2,Winter,moderate_load
27,2011-01-28,100.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,104.0,102.0,102.0,106.0,110.0,110.0,108.0,104.0,102.0,102.0,104.0,102.0,102.0,2,Winter,moderate_load
28,2011-01-29,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,2,Winter,moderate_load
29,2011-01-30,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
30,2011-01-31,102.0,102.0,102.0,102.0,102.0,100.0,104.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,104.0,100.0,100.0,104.0,100.0,102.0,102.0,2,Winter,moderate_load
31,2011-02-01,100.0,102.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
32,2011-02-02,102.0,102.0,102.0,104.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
33,2011-02-03,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
34,2011-02-04,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,104.0,2,Winter,moderate_load
35,2011-02-05,102.0,102.0,102.0,104.0,104.0,102.0,104.0,102.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,104.0,102.0,104.0,106.0,104.0,102.0,102.0,104.0,104.0,2,Winter,moderate_load
36,2011-02-06,102.0,106.0,104.0,102.0,102.0,104.0,102.0,104.0,102.0,102.0,104.0,102.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
37,2011-02-07,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,104.0,104.0,2,Winter,moderate_load
38,2011-02-08,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,2,Winter,moderate_load
39,2011-02-09,102.0,100.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
40,2011-02-10,102.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,2,Winter,moderate_load
41,2011-02-11,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,2,Winter,moderate_load
42,2011-02-12,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,104.0,100.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
43,2011-02-13,100.0,102.0,100.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,106.0,102.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
44,2011-02-14,102.0,102.0,102.0,104.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,104.0,104.0,102.0,110.0,104.0,102.0,104.0,102.0,100.0,104.0,2,Winter,moderate_load
45,2011-02-15,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,104.0,108.0,108.0,110.0,110.0,112.0,106.0,102.0,104.0,102.0,100.0,104.0,2,Winter,moderate_load
46,2011-02-16,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,104.0,106.0,110.0,106.0,110.0,104.0,106.0,102.0,102.0,102.0,104.0,102.0,104.0,2,Winter,moderate_load
47,2011-02-17,102.0,102.0,104.0,104.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,104.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,104.0,2,Winter,moderate_load
48,2011-02-18,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,2,Winter,moderate_load
49,2011-02-19,104.0,102.0,102.0,104.0,102.0,104.0,102.0,104.0,102.0,102.0,102.0,102.0,104.0,104.0,100.0,104.0,100.0,102.0,104.0,102.0,102.0,110.0,100.0,98.0,2,Winter,moderate_load
50,2011-02-20,102.0,104.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,100.0,102.0,104.0,100.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,2,Winter,moderate_load
51,2011-02-21,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,102.0,102.0,100.0,2,Winter,moderate_load
52,2011-02-22,102.0,102.0,100.0,104.0,102.0,100.0,102.0,102.0,100.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
53,2011-02-23,102.0,102.0,102.0,104.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,100.0,102.0,102.0,102.0,104.0,2,Winter,moderate_load
54,2011-02-24,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,2,Winter,moderate_load
55,2011-02-25,102.0,102.0,102.0,102.0,102.0,102.0,104.0,100.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
56,2011-02-26,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,104.0,100.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,2,Winter,moderate_load
57,2011-02-27,102.0,100.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,100.0,102.0,100.0,102.0,102.0,100.0,102.0,102.0,100.0,104.0,100.0,2,Winter,moderate_load
58,2011-02-28,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Winter,moderate_load
59,2011-03-01,102.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,110.0,106.0,106.0,106.0,102.0,104.0,102.0,102.0,102.0,102.0,2,Spring,moderate_load
60,2011-03-02,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,104.0,104.0,102.0,104.0,104.0,106.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Spring,moderate_load
61,2011-03-03,102.0,104.0,102.0,102.0,100.0,102.0,102.0,102.0,100.0,102.0,102.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,104.0,100.0,104.0,104.0,102.0,104.0,2,Spring,moderate_load
62,2011-03-04,102.0,102.0,104.0,104.0,104.0,104.0,102.0,102.0,102.0,102.0,104.0,104.0,102.0,102.0,104.0,104.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,2,Spring,moderate_load
63,2011-03-05,102.0,102.0,102.0,104.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,94.0,110.0,102.0,104.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,2,Spring,moderate_load
64,2011-03-06,104.0,102.0,104.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,104.0,102.0,104.0,2,Spring,moderate_load
65,2011-03-07,102.0,102.0,104.0,102.0,104.0,104.0,104.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,104.0,102.0,104.0,104.0,104.0,102.0,106.0,104.0,102.0,104.0,2,Spring,moderate_load
66,2011-03-08,102.0,102.0,104.0,104.0,102.0,102.0,102.0,102.0,102.0,104.0,102.0,102.0,106.0,104.0,102.0,106.0,102.0,102.0,104.0,104.0,104.0,104.0,102.0,104.0,2,Spring,moderate_load
67,2011-03-09,102.0,102.0,102.0,104.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,104.0,102.0,102.0,104.0,102.0,102.0,104.0,2,Spring,moderate_load
68,2011-03-10,102.0,104.0,102.0,104.0,104.0,102.0,104.0,102.0,102.0,102.0,106.0,104.0,102.0,104.0,104.0,106.0,106.0,108.0,104.0,106.0,104.0,104.0,104.0,102.0,2,Spring,moderate_load
69,2011-03-11,104.0,104.0,102.0,104.0,104.0,106.0,104.0,104.0,102.0,104.0,104.0,106.0,104.0,104.0,104.0,106.0,106.0,108.0,104.0,104.0,104.0,106.0,106.0,104.0,2,Spring,moderate_load
70,2011-03-12,106.0,104.0,104.0,102.0,104.0,106.0,104.0,102.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,106.0,106.0,104.0,104.0,104.0,102.0,106.0,2,Spring,moderate_load
71,2011-03-13,102.0,106.0,104.0,102.0,104.0,104.0,104.0,104.0,102.0,106.0,104.0,104.0,104.0,106.0,104.0,104.0,104.0,104.0,106.0,102.0,104.0,104.0,102.0,104.0,2,Spring,moderate_load
72,2011-03-14,104.0,104.0,104.0,106.0,104.0,102.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,102.0,104.0,106.0,104.0,104.0,106.0,104.0,104.0,106.0,104.0,104.0,2,Spring,moderate_load
73,2011-03-15,106.0,104.0,106.0,106.0,104.0,104.0,104.0,104.0,104.0,106.0,104.0,104.0,104.0,106.0,106.0,106.0,104.0,106.0,106.0,104.0,108.0,104.0,106.0,104.0,2,Spring,moderate_load
74,2011-03-16,104.0,106.0,106.0,106.0,104.0,104.0,104.0,106.0,104.0,106.0,104.0,106.0,104.0,106.0,106.0,108.0,114.0,104.0,108.0,106.0,104.0,106.0,106.0,104.0,1,Spring,high_load_high_peak
75,2011-03-17,104.0,106.0,104.0,104.0,108.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,108.0,106.0,108.0,104.0,104.0,102.0,104.0,102.0,104.0,102.0,2,Spring,moderate_load
76,2011-03-18,104.0,102.0,106.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,106.0,104.0,106.0,104.0,104.0,104.0,104.0,104.0,104.0,2,Spring,moderate_load
77,2011-03-19,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,106.0,104.0,104.0,104.0,104.0,106.0,104.0,104.0,102.0,104.0,106.0,2,Spring,moderate_load
78,2011-03-20,102.0,104.0,104.0,106.0,102.0,104.0,102.0,102.0,102.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,2,Spring,moderate_load
79,2011-03-21,104.0,104.0,102.0,106.0,104.0,104.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,104.0,104.0,108.0,104.0,108.0,104.0,106.0,106.0,106.0,104.0,104.0,2,Spring,moderate_load
80,2011-03-22,106.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,2,Spring,moderate_load
81,2011-03-23,104.0,102.0,104.0,104.0,104.0,102.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,104.0,102.0,104.0,102.0,2,Spring,moderate_load
82,2011-03-24,104.0,104.0,104.0,106.0,102.0,104.0,104.0,102.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,102.0,104.0,104.0,2,Spring,moderate_load
83,2011-03-25,104.0,102.0,104.0,102.0,104.0,104.0,102.0,104.0,104.0,104.0,102.0,104.0,102.0,106.0,104.0,102.0,102.0,104.0,104.0,102.0,104.0,102.0,104.0,104.0,2,Spring,moderate_load
84,2011-03-26,104.0,106.0,102.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,102.0,102.0,104.0,104.0,102.0,104.0,102.0,102.0,104.0,2,Spring,moderate_load
85,2011-03-27,102.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,104.0,104.0,104.0,106.0,104.0,104.0,102.0,104.0,102.0,102.0,102.0,104.0,2,Spring,moderate_load
86,2011-03-28,104.0,104.0,104.0,106.0,106.0,104.0,104.0,104.0,104.0,106.0,104.0,106.0,106.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,102.0,102.0,102.0,104.0,2,Spring,moderate_load
87,2011-03-29,104.0,102.0,104.0,106.0,104.0,104.0,104.0,104.0,102.0,104.0,104.0,104.0,102.0,106.0,104.0,104.0,104.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,2,Spring,moderate_load
88,2011-03-30,102.0,102.0,104.0,102.0,104.0,104.0,102.0,104.0,102.0,104.0,102.0,104.0,104.0,102.0,102.0,104.0,102.0,102.0,102.0,104.0,104.0,102.0,104.0,102.0,2,Spring,moderate_load
