,date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,cluster,season,pattern
270,2011-09-28,102.0,100.0,100.0,100.0,102.0,100.0,100.0,100.0,100.0,102.0,102.0,104.0,104.0,112.0,104.0,104.0,102.0,104.0,104.0,104.0,112.0,102.0,102.0,100.0,2,Fall,moderate_load
271,2011-09-29,102.0,100.0,102.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
272,2011-09-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,92.0,110.0,100.0,100.0,100.0,102.0,102.0,112.0,102.0,102.0,104.0,102.0,102.0,110.0,100.0,100.0,2,Fall,moderate_load
273,2011-10-01,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,102.0,112.0,104.0,104.0,102.0,104.0,104.0,112.0,102.0,104.0,102.0,102.0,100.0,110.0,2,Fall,moderate_load
274,2011-10-02,102.0,100.0,100.0,102.0,110.0,100.0,100.0,100.0,100.0,100.0,112.0,104.0,104.0,102.0,102.0,104.0,114.0,102.0,104.0,104.0,100.0,102.0,110.0,102.0,2,Fall,moderate_load
275,2011-10-03,104.0,100.0,102.0,102.0,110.0,100.0,100.0,100.0,102.0,102.0,102.0,112.0,104.0,104.0,114.0,104.0,106.0,104.0,104.0,112.0,104.0,104.0,102.0,102.0,2,Fall,moderate_load
276,2011-10-04,102.0,100.0,102.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,104.0,112.0,102.0,104.0,112.0,104.0,104.0,104.0,114.0,102.0,102.0,102.0,112.0,102.0,2,Fall,moderate_load
277,2011-10-05,102.0,100.0,102.0,110.0,102.0,100.0,100.0,110.0,100.0,100.0,102.0,104.0,104.0,114.0,104.0,106.0,104.0,104.0,104.0,102.0,112.0,102.0,100.0,102.0,2,Fall,moderate_load
278,2011-10-06,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,100.0,102.0,100.0,110.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,2,Fall,moderate_load
279,2011-10-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,0,Fall,low_load
280,2011-10-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,2,Fall,moderate_load
281,2011-10-09,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,2,Fall,moderate_load
282,2011-10-10,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,102.0,108.0,116.0,108.0,102.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,2,Fall,moderate_load
283,2011-10-11,100.0,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,2,Fall,moderate_load
284,2011-10-12,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,2,Fall,moderate_load
285,2011-10-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,100.0,102.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,2,Fall,moderate_load
286,2011-10-14,100.0,100.0,100.0,110.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,110.0,102.0,102.0,100.0,100.0,100.0,100.0,110.0,100.0,2,Fall,moderate_load
287,2011-10-15,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,104.0,96.0,100.0,100.0,100.0,110.0,102.0,102.0,102.0,102.0,110.0,100.0,100.0,100.0,100.0,100.0,2,Fall,moderate_load
288,2011-10-16,100.0,100.0,118.0,92.0,100.0,100.0,100.0,110.0,92.0,110.0,100.0,100.0,100.0,100.0,110.0,100.0,102.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,2,Fall,moderate_load
289,2011-10-17,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,110.0,92.0,110.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,2,Fall,moderate_load
290,2011-10-18,100.0,100.0,100.0,110.0,92.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,92.0,100.0,100.0,100.0,2,Fall,moderate_load
291,2011-10-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,92.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
292,2011-10-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
293,2011-10-21,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,2,Fall,moderate_load
294,2011-10-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
295,2011-10-23,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
296,2011-10-24,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
297,2011-10-25,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
298,2011-10-26,100.0,100.0,100.0,100.0,110.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,110.0,0,Fall,low_load
299,2011-10-27,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
300,2011-10-28,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Fall,low_load
301,2011-10-29,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
302,2011-10-30,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
303,2011-10-31,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
304,2011-11-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
305,2011-11-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,100.0,0,Fall,low_load
306,2011-11-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,110.0,100.0,0,Fall,low_load
307,2011-11-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
308,2011-11-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
309,2011-11-06,92.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
310,2011-11-07,100.0,100.0,100.0,100.0,92.0,110.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
311,2011-11-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Fall,low_load
312,2011-11-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,0,Fall,low_load
313,2011-11-10,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
314,2011-11-11,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
315,2011-11-12,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Fall,low_load
316,2011-11-13,100.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
317,2011-11-14,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,0,Fall,low_load
318,2011-11-15,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,0,Fall,low_load
319,2011-11-16,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,0,Fall,low_load
320,2011-11-17,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
321,2011-11-18,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,0,Fall,low_load
322,2011-11-19,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
323,2011-11-20,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,0,Fall,low_load
324,2011-11-21,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,110.0,92.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
325,2011-11-22,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,110.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
326,2011-11-23,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
327,2011-11-24,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
328,2011-11-25,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,0,Fall,low_load
329,2011-11-26,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,0,Fall,low_load
330,2011-11-27,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
331,2011-11-28,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
332,2011-11-29,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Fall,low_load
333,2011-11-30,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Fall,low_load
334,2011-12-01,100.0,100.0,100.0,100.0,100.0,92.0,110.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,Winter,low_load
335,2011-12-02,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
336,2011-12-03,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
337,2011-12-04,104.0,96.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,0,Winter,low_load
338,2011-12-05,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
339,2011-12-06,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
340,2011-12-07,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Winter,low_load
341,2011-12-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Winter,low_load
342,2011-12-09,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
343,2011-12-10,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,0,Winter,low_load
344,2011-12-11,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Winter,low_load
345,2011-12-12,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,0,Winter,low_load
346,2011-12-13,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,0,Winter,low_load
347,2011-12-14,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,0,Winter,low_load
348,2011-12-15,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
349,2011-12-16,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,0,Winter,low_load
350,2011-12-17,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
351,2011-12-18,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,0,Winter,low_load
352,2011-12-19,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
353,2011-12-20,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
354,2011-12-21,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,0,Winter,low_load
355,2011-12-22,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,0,Winter,low_load
356,2011-12-23,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,0,Winter,low_load
357,2011-12-24,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,0,Winter,low_load
358,2011-12-25,110.0,92.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,0,Winter,low_load
359,2011-12-26,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,0,Winter,low_load
360,2011-12-27,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,92.0,100.0,100.0,0,Winter,low_load
361,2011-12-28,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,0,Winter,low_load
362,2011-12-29,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,0,Winter,low_load
363,2011-12-30,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,0,Winter,low_load
364,2011-12-31,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,92.0,100.0,100.0,92.0,92.0,100.0,100.0,92.0,100.0,0,Winter,low_load
